,text,start,duration
2890,inheritance is a mechanism for using code and once again ,11700.0,4.0
2891,"it's no limited to python, most languages that support classes",11704.0,4.0
2892,also support inherence. So let ms how you how this works. Let's say,11708.0,4.0
2893,"we have this dog class with a simple walk method, in this method",11712.0,4.0
2894,"we're simply printing the walk message on the terminal, now let's say",11716.0,4.0
2895,"in real program, instead of just one line of code here we're going to have 10 lines of",11720.0,4.0
2896,"code. Now, what if in the future we want to define a ",11724.0,4.0
2897,another class let's say cat and we want to add ,11728.0,4.0
2898,"this walk method there as well. Sow e'll have to repeat all that code, ",11732.0,4.0
2899,"in this new class, walk. ",11736.0,4.0
2900,This is bad. because you have repeated or duplicated our,11740.0,4.0
2901,code. In programming we have a principle called dry,11744.0,4.0
2902,which is short for don't repeat yourself. ,11748.0,4.0
2903,"Let's say sometime in the future, we discover a problem with our walk method. If you",11752.0,4.0
2904,"have repeated or duplicated this method in many other places, then we'll ",11756.0,4.0
2905,have to come back and fix that problem in every single place we have,11760.0,4.0
2906,duplicated this code. So that's why in programming we should not define something ,11764.0,4.0
2907,twice. So how can we solve this problem. ,11768.0,4.0
2908,"There are different approaches, one approach that is easier to understand for beginners is inherence ",11772.0,4.0
2909,Now here's how it works. We define a new class called,11776.0,4.0
2910,maml and move the walk method right there. Then we'll have,11780.0,4.0
2911,the dog and cat classes inherit that method,11784.0,4.0
2912,from their parent just like how humans inherit certain,11788.0,4.0
2913,"attributes or behaviors form their parents. That' exactly the same, so",11792.0,4.0
2914,"on the top, we define a new class, let's call it",11796.0,4.0
2915,"mammal then we need to move the walk method there. So, ",11800.0,4.0
2916,"we select it, cut it, using command and x on Mac, or",11804.0,4.0
2917,"control x on Windows and then paste it here, beautiful, ",11808.0,4.0
2918,now we want our dog class to inherit this class from the mammal class,11812.0,4.0
2919,so right after the class name we add parenthesis and ,11816.0,4.0
2920,"then type out the name of the parent class. In this case, mammal.",11820.0,4.0
2921,That's all we have to do. So with his the dog class,11824.0,4.0
2922,will inherit all he methods defined in the mammal class. ,11828.0,4.0
2923,"Now there is a tiny problem here, if you look at line 9, there is a ",11832.0,4.0
2924,red underline here. The reason this is happening is because,11836.0,4.0
2925,"python doesn't like an empty class, so right now our dog",11840.0,4.0
2926,"class is empty, it doesn't have anything, we either need to add methods",11844.0,4.0
2927,"specific to dogs or just to make Python happy, ",11848.0,4.0
2928,"we can use the path statement, and that basically means nothing.",11852.0,4.0
2929,"We're telling python interpreter, hey, pass this line, don't worry about it. But with this, we",11856.0,4.0
2930,"don't have an empty class, okay? Now as I told you before",11860.0,4.0
2931,after each class I should have two line breaks so right now we ,11864.0,4.0
2932,"only have one line break and that is the reason we have this little warning here, so let's add",11868.0,4.0
2933,"another black line, beautiful, so our dog class is",11872.0,4.0
2934,"inheriting the walk method from the mammal, you need to apply the same change ",11876.0,4.0
2935,to the cat class. So we'll have cat ,11880.0,4.0
2936,"inherit from mammal, and then, ",11884.0,4.0
2937,"use the path statement here. With these changes, ",11888.0,4.0
2938,"now we can create either a dog or  cat object, let's say dog, ",11892.0,4.0
2939,"one, we set it to a dog object, and ",11896.0,4.0
2940,when we type dot look we have the walk method that is defined ,11900.0,4.0
2941,"in the mamall class. We can easily call it, let's run our program",11904.0,4.0
2942,"there you go, you see the walk message, ",11908.0,4.0
2943,so both the dog and cat classes are inheriting all the classes,11912.0,4.0
2944,methods defined in their parent class. Now here we can add methods,11916.0,4.0
2945,"specific to dogs, for example, we can define a method called ",11920.0,4.0
2946,"bark, and then print bark. ",11924.0,4.0
2947,"Now, we don't need the path statement because we already defined ",11928.0,4.0
2948,one method in our dog class. So now when we type out ,11932.0,4.0
2949,dog1. look we have two methods,11936.0,4.0
2950,one is the walk method that we inherited and the bark method that we just,11940.0,4.0
2951,"defined in the dog class. Similarly, we can add a method ",11944.0,4.0
2952,"specific to a cat, for example, we can define a method called",11948.0,4.0
2953,"be annoying, I hate cats, so let's print",11952.0,4.0
2954,"annoying , now when we create the cat",11956.0,4.0
2955,"object, let's remove that, cat1",11960.0,4.0
2956,and type out cat1. you have these two methods ,11964.0,4.0
2957,dog and be annoying. So these are the basics of inheritance in python,11968.0,4.0
2958,Now there is more to this that really goes beyond the scope of this beginners tutorial. ,11972.0,4.0
2959,If you're interested to learn more about inheritance and other mechanisms ,11976.0,4.0
2960,"for reusing code, I encourage you to get my complete Python course.",11980.0,4.0
2961,"In this tutorial, I'm going to talk to you about modules in python. ",11988.0,4.0
2962,A module in python is basically a file with some python code. ,11992.0,4.0
2963,And we use modules to organize our code into files. ,11996.0,4.0
2964,Just like sections in a super market. When you go to a super market there are different sections,12000.0,4.0
2965,"for fruits, vegetables, cleaning products, and so on. We don't have ",12004.0,4.0
2966,one section with all the products in the super market. We have the same concept,12008.0,4.0
2967,"in programming. So instead of writing all our code, instead of writing",12012.0,4.0
2968,all the functions and classes in app.py we want to break up our code,12016.0,4.0
2969,into multiple files. We refer to each file as a module. ,12020.0,4.0
2970,"With this, not only is our code better organized and structured, ",12024.0,4.0
2971,"but we'll also have the ability to reuse our code. For example, ",12028.0,4.0
2972,"over here in app.py, I've defined two functions for converting",12032.0,4.0
2973,weight from pounds to kilograms and vice versa. ,12036.0,4.0
2974,Now we can take these two functions and put them in a separate module,12040.0,4.0
2975,"called converters, and then we can import that module into any",12044.0,4.0
2976,program that needs these converter functions. Let me show you how to do this.,12048.0,4.0
2977,"So, let's open up our project panel and right",12052.0,4.0
2978,"click the project, go to new, and add the new file, ",12056.0,4.0
2979,"we're going to call this file, converters.py. ",12060.0,4.0
2980,"Then, we go back to app.py ",12064.0,4.0
2981,"select all this code, cut it and then ",12068.0,4.0
2982,paste it into our new module. converters.py. ,12072.0,4.0
2983,With this we have cleaned up our app module it's not bloated with different,12076.0,4.0
2984,"functions, so as we write more functions with classes, we put them in their ",12080.0,4.0
2985,"corresponding modules, a module should contain all the related",12084.0,4.0
2986,"functions and classes, okay? Now you want to",12088.0,4.0
2987,"import the converters module into our app module, and that is really easy, on the",12092.0,4.0
2988,top we write import converters ,12096.0,4.0
2989,"without extension, so we don't add .py we only type out the name of",12100.0,4.0
2990,"the file. Let me close that project panel. Now, ",12104.0,4.0
2991,this converter is an object so we can use the dot operator,12108.0,4.0
2992,to access it's members. So currently we have defined ,12112.0,4.0
2993,"these two functions inside of our module, kilogram to pound, ",12116.0,4.0
2994,and pounds to kilograms. So we can easily call one of these functions ,12120.0,4.0
2995,let's pass 70 kilos get the result and print it out. ,12124.0,4.0
2996,"Run our program, so, ",12128.0,4.0
2997,that is under 55 pounds. Now there is also another,12132.0,4.0
2998,"syntax for importing modules, let me show you, so",12136.0,4.0
2999,instead of importing the entire module we can import specific functions from that ,12140.0,4.0
3000,module. Here's how it works. We type out from ,12144.0,4.0
3001,"then we add the name of our module, so converters ",12148.0,4.0
3002,"import, now here if you press control and space",12152.0,4.0
